"year","industry_branch","avg_wage","food_category","avg_price","unit"
2012,Zásobování vodou; činnosti související s odpady a sanacemi,23718,Rýže loupaná dlouhozrnná,34.04416666666667,kg
2012,Zásobování vodou; činnosti související s odpady a sanacemi,23718,Rostlinný roztíratelný tuk,90.0175,kg
2012,Zásobování vodou; činnosti související s odpady a sanacemi,23718,Vejce slepičí čerstvá,35.921666666666674,ks
2012,,25063,Těstoviny vaječné,37.54416666666666,kg
2012,,25063,Přírodní minerální voda uhličitá,8.895833333333334,l
2012,,25063,Pečivo pšeničné bílé,43.66916666666666,kg
2012,,25063,Máslo,137.03333333333333,kg
2012,,25063,Kapr živý,90.09,kg
2012,,25063,"Pivo výčepní, světlé, lahvové",10.158333333333333,l
2012,,25063,Pomeranče,30.186666666666667,kg
2012,,25063,Mléko polotučné pasterované,18.801666666666666,l
2012,,25063,Šunkový salám,121.74666666666666,kg
2012,,25063,Banány žluté,31.00166666666667,kg
2012,,25063,Pšeničná mouka hladká,11.528333333333334,kg
2012,,25063,Eidamská cihla,128.07916666666668,kg
2012,,25063,Kuřata kuchaná celá,62.9,kg
2012,,25063,Hovězí maso zadní bez kosti,200.80583333333337,kg
2012,,25063,Jogurt bílý netučný,7.159999999999999,g
2012,,25063,Vepřová pečeně s kostí,109.41666666666667,kg
2012,,25063,Papriky,58.831666666666656,kg
2012,,25063,Chléb konzumní kmínový,22.913333333333338,kg
2012,,25063,Jablka konzumní,31.004166666666663,kg
2012,,25063,Rajská jablka červená kulatá,37.855,kg
2012,,25063,Cukr krystalový,24.26666666666667,kg
2012,,25063,Konzumní brambory,10.560833333333333,kg
2012,,25063,Mrkev,17.44333333333333,kg
2012,,25063,Rýže loupaná dlouhozrnná,34.04416666666667,kg
2012,,25063,Rostlinný roztíratelný tuk,90.0175,kg
2012,,25063,Vejce slepičí čerstvá,35.921666666666674,ks
2012,Stavebnictví,22850,Těstoviny vaječné,37.54416666666666,kg
2012,Stavebnictví,22850,Přírodní minerální voda uhličitá,8.895833333333334,l
2012,Stavebnictví,22850,Pečivo pšeničné bílé,43.66916666666666,kg
2012,Stavebnictví,22850,Máslo,137.03333333333333,kg
2012,Stavebnictví,22850,Kapr živý,90.09,kg
2012,Stavebnictví,22850,"Pivo výčepní, světlé, lahvové",10.158333333333333,l
2012,Stavebnictví,22850,Pomeranče,30.186666666666667,kg
2012,Stavebnictví,22850,Mléko polotučné pasterované,18.801666666666666,l
2012,Stavebnictví,22850,Šunkový salám,121.74666666666666,kg
2012,Stavebnictví,22850,Banány žluté,31.00166666666667,kg
2012,Stavebnictví,22850,Pšeničná mouka hladká,11.528333333333334,kg
2012,Stavebnictví,22850,Eidamská cihla,128.07916666666668,kg
2012,Stavebnictví,22850,Kuřata kuchaná celá,62.9,kg
2012,Stavebnictví,22850,Hovězí maso zadní bez kosti,200.80583333333337,kg
2012,Stavebnictví,22850,Jogurt bílý netučný,7.159999999999999,g
2012,Stavebnictví,22850,Vepřová pečeně s kostí,109.41666666666667,kg
2012,Stavebnictví,22850,Papriky,58.831666666666656,kg
2012,Stavebnictví,22850,Chléb konzumní kmínový,22.913333333333338,kg
2012,Stavebnictví,22850,Jablka konzumní,31.004166666666663,kg
2012,Stavebnictví,22850,Rajská jablka červená kulatá,37.855,kg
2012,Stavebnictví,22850,Cukr krystalový,24.26666666666667,kg
2012,Stavebnictví,22850,Konzumní brambory,10.560833333333333,kg
2012,Stavebnictví,22850,Mrkev,17.44333333333333,kg
2012,Stavebnictví,22850,Rýže loupaná dlouhozrnná,34.04416666666667,kg
2012,Stavebnictví,22850,Rostlinný roztíratelný tuk,90.0175,kg
2012,Stavebnictví,22850,Vejce slepičí čerstvá,35.921666666666674,ks
2013,"Kulturní, zábavní a rekreační činnosti",20511,Těstoviny vaječné,41.00333333333333,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Pečivo pšeničné bílé,41.98,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,"Pivo výčepní, světlé, lahvové",10.549166666666666,l
2013,"Kulturní, zábavní a rekreační činnosti",20511,Pomeranče,31.36916666666667,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Jablka konzumní,34.302499999999995,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Vepřová pečeně s kostí,115.87416666666667,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Kapr živý,88.09,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Přírodní minerální voda uhličitá,8.739166666666668,l
2013,"Kulturní, zábavní a rekreační činnosti",20511,Šunkový salám,126.23833333333333,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Chléb konzumní kmínový,23.12166666666667,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Kuřata kuchaná celá,69.29583333333335,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Rajská jablka červená kulatá,37.100833333333334,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Hovězí maso zadní bez kosti,207.18999999999997,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Mléko polotučné pasterované,19.34333333333333,l
2013,"Kulturní, zábavní a rekreační činnosti",20511,Konzumní brambory,16.934166666666666,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Eidamská cihla,141.96916666666667,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Jogurt bílý netučný,7.697500000000001,g
2013,"Kulturní, zábavní a rekreační činnosti",20511,Vejce slepičí čerstvá,30.486666666666668,ks
2013,"Kulturní, zábavní a rekreační činnosti",20511,Máslo,154.80333333333334,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Mrkev,18.592499999999998,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Cukr krystalový,24.155833333333334,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Rostlinný roztíratelný tuk,93.30250000000001,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Rýže loupaná dlouhozrnná,34.72833333333333,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Pšeničná mouka hladká,13.338333333333333,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Banány žluté,31.78916666666667,kg
2013,"Kulturní, zábavní a rekreační činnosti",20511,Papriky,61.859166666666674,kg
2013,Těžba a dobývání,31487,Těstoviny vaječné,41.00333333333333,kg
2013,Těžba a dobývání,31487,Pečivo pšeničné bílé,41.98,kg
2013,Těžba a dobývání,31487,"Pivo výčepní, světlé, lahvové",10.549166666666666,l
2013,Těžba a dobývání,31487,Pomeranče,31.36916666666667,kg
2013,Těžba a dobývání,31487,Jablka konzumní,34.302499999999995,kg
2013,Těžba a dobývání,31487,Vepřová pečeně s kostí,115.87416666666667,kg
2013,Těžba a dobývání,31487,Kapr živý,88.09,kg
2013,Těžba a dobývání,31487,Přírodní minerální voda uhličitá,8.739166666666668,l
2013,Těžba a dobývání,31487,Šunkový salám,126.23833333333333,kg
2013,Těžba a dobývání,31487,Chléb konzumní kmínový,23.12166666666667,kg
2013,Těžba a dobývání,31487,Kuřata kuchaná celá,69.29583333333335,kg
2013,Těžba a dobývání,31487,Rajská jablka červená kulatá,37.100833333333334,kg
2013,Těžba a dobývání,31487,Hovězí maso zadní bez kosti,207.18999999999997,kg
2013,Těžba a dobývání,31487,Mléko polotučné pasterované,19.34333333333333,l
2013,Těžba a dobývání,31487,Konzumní brambory,16.934166666666666,kg
2013,Těžba a dobývání,31487,Eidamská cihla,141.96916666666667,kg
2013,Těžba a dobývání,31487,Jogurt bílý netučný,7.697500000000001,g
2013,Těžba a dobývání,31487,Vejce slepičí čerstvá,30.486666666666668,ks
2013,Těžba a dobývání,31487,Máslo,154.80333333333334,kg
2013,Těžba a dobývání,31487,Mrkev,18.592499999999998,kg
2013,Těžba a dobývání,31487,Cukr krystalový,24.155833333333334,kg
2013,Těžba a dobývání,31487,Rostlinný roztíratelný tuk,93.30250000000001,kg
2013,Těžba a dobývání,31487,Rýže loupaná dlouhozrnná,34.72833333333333,kg
2013,Těžba a dobývání,31487,Pšeničná mouka hladká,13.338333333333333,kg
2013,Těžba a dobývání,31487,Banány žluté,31.78916666666667,kg
2013,Těžba a dobývání,31487,Papriky,61.859166666666674,kg
2013,Vzdělávání,24823,Těstoviny vaječné,41.00333333333333,kg
2013,Vzdělávání,24823,Pečivo pšeničné bílé,41.98,kg
2013,Vzdělávání,24823,"Pivo výčepní, světlé, lahvové",10.549166666666666,l
2013,Vzdělávání,24823,Pomeranče,31.36916666666667,kg
2013,Vzdělávání,24823,Jablka konzumní,34.302499999999995,kg
2013,Vzdělávání,24823,Vepřová pečeně s kostí,115.87416666666667,kg
2013,Vzdělávání,24823,Kapr živý,88.09,kg
2013,Vzdělávání,24823,Přírodní minerální voda uhličitá,8.739166666666668,l
2013,Vzdělávání,24823,Šunkový salám,126.23833333333333,kg
2013,Vzdělávání,24823,Chléb konzumní kmínový,23.12166666666667,kg
2013,Vzdělávání,24823,Kuřata kuchaná celá,69.29583333333335,kg
2013,Vzdělávání,24823,Rajská jablka červená kulatá,37.100833333333334,kg
2013,Vzdělávání,24823,Hovězí maso zadní bez kosti,207.18999999999997,kg
2013,Vzdělávání,24823,Mléko polotučné pasterované,19.34333333333333,l
2013,Vzdělávání,24823,Konzumní brambory,16.934166666666666,kg
2013,Vzdělávání,24823,Eidamská cihla,141.96916666666667,kg
2013,Vzdělávání,24823,Jogurt bílý netučný,7.697500000000001,g
2013,Vzdělávání,24823,Vejce slepičí čerstvá,30.486666666666668,ks
2013,Vzdělávání,24823,Máslo,154.80333333333334,kg
2013,Vzdělávání,24823,Mrkev,18.592499999999998,kg
2013,Vzdělávání,24823,Cukr krystalový,24.155833333333334,kg
2013,Vzdělávání,24823,Rostlinný roztíratelný tuk,93.30250000000001,kg
2013,Vzdělávání,24823,Rýže loupaná dlouhozrnná,34.72833333333333,kg
2013,Vzdělávání,24823,Pšeničná mouka hladká,13.338333333333333,kg
2013,Vzdělávání,24823,Banány žluté,31.78916666666667,kg
2013,Vzdělávání,24823,Papriky,61.859166666666674,kg
2013,Ostatní činnosti,19858,Těstoviny vaječné,41.00333333333333,kg
2013,Ostatní činnosti,19858,Pečivo pšeničné bílé,41.98,kg
2013,Ostatní činnosti,19858,"Pivo výčepní, světlé, lahvové",10.549166666666666,l
2013,Ostatní činnosti,19858,Pomeranče,31.36916666666667,kg
2013,Ostatní činnosti,19858,Jablka konzumní,34.302499999999995,kg
2013,Ostatní činnosti,19858,Vepřová pečeně s kostí,115.87416666666667,kg
2013,Ostatní činnosti,19858,Kapr živý,88.09,kg
2013,Ostatní činnosti,19858,Přírodní minerální voda uhličitá,8.739166666666668,l
2013,Ostatní činnosti,19858,Šunkový salám,126.23833333333333,kg
2013,Ostatní činnosti,19858,Chléb konzumní kmínový,23.12166666666667,kg
2013,Ostatní činnosti,19858,Kuřata kuchaná celá,69.29583333333335,kg
2013,Ostatní činnosti,19858,Rajská jablka červená kulatá,37.100833333333334,kg
2013,Ostatní činnosti,19858,Hovězí maso zadní bez kosti,207.18999999999997,kg
2013,Ostatní činnosti,19858,Mléko polotučné pasterované,19.34333333333333,l
2013,Ostatní činnosti,19858,Konzumní brambory,16.934166666666666,kg
2013,Ostatní činnosti,19858,Eidamská cihla,141.96916666666667,kg
2013,Ostatní činnosti,19858,Jogurt bílý netučný,7.697500000000001,g
2013,Ostatní činnosti,19858,Vejce slepičí čerstvá,30.486666666666668,ks
2013,Ostatní činnosti,19858,Máslo,154.80333333333334,kg
2013,Ostatní činnosti,19858,Mrkev,18.592499999999998,kg
2013,Ostatní činnosti,19858,Cukr krystalový,24.155833333333334,kg
2013,Ostatní činnosti,19858,Rostlinný roztíratelný tuk,93.30250000000001,kg
2013,Ostatní činnosti,19858,Rýže loupaná dlouhozrnná,34.72833333333333,kg
2013,Ostatní činnosti,19858,Pšeničná mouka hladká,13.338333333333333,kg
2013,Ostatní činnosti,19858,Banány žluté,31.78916666666667,kg
2013,Ostatní činnosti,19858,Papriky,61.859166666666674,kg
2013,Zdravotní a sociální péče,25131,Těstoviny vaječné,41.00333333333333,kg
2013,Zdravotní a sociální péče,25131,Pečivo pšeničné bílé,41.98,kg
2013,Zdravotní a sociální péče,25131,"Pivo výčepní, světlé, lahvové",10.549166666666666,l
2013,Zdravotní a sociální péče,25131,Pomeranče,31.36916666666667,kg
2013,Zdravotní a sociální péče,25131,Jablka konzumní,34.302499999999995,kg
2013,Zdravotní a sociální péče,25131,Vepřová pečeně s kostí,115.87416666666667,kg
2013,Zdravotní a sociální péče,25131,Kapr živý,88.09,kg
2013,Zdravotní a sociální péče,25131,Přírodní minerální voda uhličitá,8.739166666666668,l
2013,Zdravotní a sociální péče,25131,Šunkový salám,126.23833333333333,kg
2013,Zdravotní a sociální péče,25131,Chléb konzumní kmínový,23.12166666666667,kg
2013,Zdravotní a sociální péče,25131,Kuřata kuchaná celá,69.29583333333335,kg
2013,Zdravotní a sociální péče,25131,Rajská jablka červená kulatá,37.100833333333334,kg
2013,Zdravotní a sociální péče,25131,Hovězí maso zadní bez kosti,207.18999999999997,kg
2013,Zdravotní a sociální péče,25131,Mléko polotučné pasterované,19.34333333333333,l
2013,Zdravotní a sociální péče,25131,Konzumní brambory,16.934166666666666,kg
2013,Zdravotní a sociální péče,25131,Eidamská cihla,141.96916666666667,kg
2013,Zdravotní a sociální péče,25131,Jogurt bílý netučný,7.697500000000001,g
2013,Zdravotní a sociální péče,25131,Vejce slepičí čerstvá,30.486666666666668,ks
2013,Zdravotní a sociální péče,25131,Máslo,154.80333333333334,kg
2013,Zdravotní a sociální péče,25131,Mrkev,18.592499999999998,kg
2013,Zdravotní a sociální péče,25131,Cukr krystalový,24.155833333333334,kg
2013,Zdravotní a sociální péče,25131,Rostlinný roztíratelný tuk,93.30250000000001,kg
2013,Zdravotní a sociální péče,25131,Rýže loupaná dlouhozrnná,34.72833333333333,kg
2013,Zdravotní a sociální péče,25131,Pšeničná mouka hladká,13.338333333333333,kg
2013,Zdravotní a sociální péče,25131,Banány žluté,31.78916666666667,kg
2013,Zdravotní a sociální péče,25131,Papriky,61.859166666666674,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Těstoviny vaječné,41.00333333333333,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Pečivo pšeničné bílé,41.98,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,"Pivo výčepní, světlé, lahvové",10.549166666666666,l
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Pomeranče,31.36916666666667,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Jablka konzumní,34.302499999999995,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Vepřová pečeně s kostí,115.87416666666667,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Kapr živý,88.09,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Přírodní minerální voda uhličitá,8.739166666666668,l
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Šunkový salám,126.23833333333333,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Chléb konzumní kmínový,23.12166666666667,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Kuřata kuchaná celá,69.29583333333335,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Rajská jablka červená kulatá,37.100833333333334,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Hovězí maso zadní bez kosti,207.18999999999997,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Mléko polotučné pasterované,19.34333333333333,l
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Konzumní brambory,16.934166666666666,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Eidamská cihla,141.96916666666667,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Jogurt bílý netučný,7.697500000000001,g
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Vejce slepičí čerstvá,30.486666666666668,ks
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Máslo,154.80333333333334,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Mrkev,18.592499999999998,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Cukr krystalový,24.155833333333334,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Rostlinný roztíratelný tuk,93.30250000000001,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Rýže loupaná dlouhozrnná,34.72833333333333,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Pšeničná mouka hladká,13.338333333333333,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Banány žluté,31.78916666666667,kg
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40762,Papriky,61.859166666666674,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Těstoviny vaječné,41.00333333333333,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Pečivo pšeničné bílé,41.98,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,"Pivo výčepní, světlé, lahvové",10.549166666666666,l
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Pomeranče,31.36916666666667,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Jablka konzumní,34.302499999999995,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Vepřová pečeně s kostí,115.87416666666667,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Kapr živý,88.09,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Přírodní minerální voda uhličitá,8.739166666666668,l
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Šunkový salám,126.23833333333333,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Chléb konzumní kmínový,23.12166666666667,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Kuřata kuchaná celá,69.29583333333335,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Rajská jablka červená kulatá,37.100833333333334,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Hovězí maso zadní bez kosti,207.18999999999997,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Mléko polotučné pasterované,19.34333333333333,l
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Konzumní brambory,16.934166666666666,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Eidamská cihla,141.96916666666667,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Jogurt bílý netučný,7.697500000000001,g
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Vejce slepičí čerstvá,30.486666666666668,ks
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Máslo,154.80333333333334,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Mrkev,18.592499999999998,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Cukr krystalový,24.155833333333334,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Rostlinný roztíratelný tuk,93.30250000000001,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Rýže loupaná dlouhozrnná,34.72833333333333,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Pšeničná mouka hladká,13.338333333333333,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Banány žluté,31.78916666666667,kg
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23130,Papriky,61.859166666666674,kg
2013,"Profesní, vědecké a technické činnosti",31825,Těstoviny vaječné,41.00333333333333,kg
2013,"Profesní, vědecké a technické činnosti",31825,Pečivo pšeničné bílé,41.98,kg
2013,"Profesní, vědecké a technické činnosti",31825,"Pivo výčepní, světlé, lahvové",10.549166666666666,l
2013,"Profesní, vědecké a technické činnosti",31825,Pomeranče,31.36916666666667,kg
2013,"Profesní, vědecké a technické činnosti",31825,Jablka konzumní,34.302499999999995,kg
2013,"Profesní, vědecké a technické činnosti",31825,Vepřová pečeně s kostí,115.87416666666667,kg
2013,"Profesní, vědecké a technické činnosti",31825,Kapr živý,88.09,kg
2013,"Profesní, vědecké a technické činnosti",31825,Přírodní minerální voda uhličitá,8.739166666666668,l
2013,"Profesní, vědecké a technické činnosti",31825,Šunkový salám,126.23833333333333,kg
2013,"Profesní, vědecké a technické činnosti",31825,Chléb konzumní kmínový,23.12166666666667,kg
2013,"Profesní, vědecké a technické činnosti",31825,Kuřata kuchaná celá,69.29583333333335,kg
2013,"Profesní, vědecké a technické činnosti",31825,Rajská jablka červená kulatá,37.100833333333334,kg
2013,"Profesní, vědecké a technické činnosti",31825,Hovězí maso zadní bez kosti,207.18999999999997,kg
2013,"Profesní, vědecké a technické činnosti",31825,Mléko polotučné pasterované,19.34333333333333,l
2013,"Profesní, vědecké a technické činnosti",31825,Konzumní brambory,16.934166666666666,kg
2013,"Profesní, vědecké a technické činnosti",31825,Eidamská cihla,141.96916666666667,kg
2013,"Profesní, vědecké a technické činnosti",31825,Jogurt bílý netučný,7.697500000000001,g
2013,"Profesní, vědecké a technické činnosti",31825,Vejce slepičí čerstvá,30.486666666666668,ks
2013,"Profesní, vědecké a technické činnosti",31825,Máslo,154.80333333333334,kg
2013,"Profesní, vědecké a technické činnosti",31825,Mrkev,18.592499999999998,kg
2013,"Profesní, vědecké a technické činnosti",31825,Cukr krystalový,24.155833333333334,kg
2013,"Profesní, vědecké a technické činnosti",31825,Rostlinný roztíratelný tuk,93.30250000000001,kg
2013,"Profesní, vědecké a technické činnosti",31825,Rýže loupaná dlouhozrnná,34.72833333333333,kg
2013,"Profesní, vědecké a technické činnosti",31825,Pšeničná mouka hladká,13.338333333333333,kg
2013,"Profesní, vědecké a technické činnosti",31825,Banány žluté,31.78916666666667,kg
2013,"Profesní, vědecké a technické činnosti",31825,Papriky,61.859166666666674,kg
2013,Peněžnictví a pojišťovnictví,46317,Těstoviny vaječné,41.00333333333333,kg
2013,Peněžnictví a pojišťovnictví,46317,Pečivo pšeničné bílé,41.98,kg
2013,Peněžnictví a pojišťovnictví,46317,"Pivo výčepní, světlé, lahvové",10.549166666666666,l
2013,Peněžnictví a pojišťovnictví,46317,Pomeranče,31.36916666666667,kg
2013,Peněžnictví a pojišťovnictví,46317,Jablka konzumní,34.302499999999995,kg
2013,Peněžnictví a pojišťovnictví,46317,Vepřová pečeně s kostí,115.87416666666667,kg
2013,Peněžnictví a pojišťovnictví,46317,Kapr živý,88.09,kg
2013,Peněžnictví a pojišťovnictví,46317,Přírodní minerální voda uhličitá,8.739166666666668,l
2013,Peněžnictví a pojišťovnictví,46317,Šunkový salám,126.23833333333333,kg
2013,Peněžnictví a pojišťovnictví,46317,Chléb konzumní kmínový,23.12166666666667,kg
2013,Peněžnictví a pojišťovnictví,46317,Kuřata kuchaná celá,69.29583333333335,kg
2013,Peněžnictví a pojišťovnictví,46317,Rajská jablka červená kulatá,37.100833333333334,kg
2013,Peněžnictví a pojišťovnictví,46317,Hovězí maso zadní bez kosti,207.18999999999997,kg
2013,Peněžnictví a pojišťovnictví,46317,Mléko polotučné pasterované,19.34333333333333,l
2013,Peněžnictví a pojišťovnictví,46317,Konzumní brambory,16.934166666666666,kg
2013,Peněžnictví a pojišťovnictví,46317,Eidamská cihla,141.96916666666667,kg
2013,Peněžnictví a pojišťovnictví,46317,Jogurt bílý netučný,7.697500000000001,g
2013,Peněžnictví a pojišťovnictví,46317,Vejce slepičí čerstvá,30.486666666666668,ks
2013,Peněžnictví a pojišťovnictví,46317,Máslo,154.80333333333334,kg
2013,Peněžnictví a pojišťovnictví,46317,Mrkev,18.592499999999998,kg
2013,Peněžnictví a pojišťovnictví,46317,Cukr krystalový,24.155833333333334,kg
2013,Peněžnictví a pojišťovnictví,46317,Rostlinný roztíratelný tuk,93.30250000000001,kg
2013,Peněžnictví a pojišťovnictví,46317,Rýže loupaná dlouhozrnná,34.72833333333333,kg
2013,Peněžnictví a pojišťovnictví,46317,Pšeničná mouka hladká,13.338333333333333,kg
2013,Peněžnictví a pojišťovnictví,46317,Banány žluté,31.78916666666667,kg
2013,Peněžnictví a pojišťovnictví,46317,Papriky,61.859166666666674,kg
2013,Informační a komunikační činnosti,46155,Těstoviny vaječné,41.00333333333333,kg
2013,Informační a komunikační činnosti,46155,Pečivo pšeničné bílé,41.98,kg
2013,Informační a komunikační činnosti,46155,"Pivo výčepní, světlé, lahvové",10.549166666666666,l
2013,Informační a komunikační činnosti,46155,Pomeranče,31.36916666666667,kg
2013,Informační a komunikační činnosti,46155,Jablka konzumní,34.302499999999995,kg
2013,Informační a komunikační činnosti,46155,Vepřová pečeně s kostí,115.87416666666667,kg
2013,Informační a komunikační činnosti,46155,Kapr živý,88.09,kg
2013,Informační a komunikační činnosti,46155,Přírodní minerální voda uhličitá,8.739166666666668,l
2013,Informační a komunikační činnosti,46155,Šunkový salám,126.23833333333333,kg
2013,Informační a komunikační činnosti,46155,Chléb konzumní kmínový,23.12166666666667,kg
2013,Informační a komunikační činnosti,46155,Kuřata kuchaná celá,69.29583333333335,kg
2013,Informační a komunikační činnosti,46155,Rajská jablka červená kulatá,37.100833333333334,kg
2013,Informační a komunikační činnosti,46155,Hovězí maso zadní bez kosti,207.18999999999997,kg
2013,Informační a komunikační činnosti,46155,Mléko polotučné pasterované,19.34333333333333,l
2013,Informační a komunikační činnosti,46155,Konzumní brambory,16.934166666666666,kg
2013,Informační a komunikační činnosti,46155,Eidamská cihla,141.96916666666667,kg
2013,Informační a komunikační činnosti,46155,Jogurt bílý netučný,7.697500000000001,g
2013,Informační a komunikační činnosti,46155,Vejce slepičí čerstvá,30.486666666666668,ks
2013,Informační a komunikační činnosti,46155,Máslo,154.80333333333334,kg
2013,Informační a komunikační činnosti,46155,Mrkev,18.592499999999998,kg
2013,Informační a komunikační činnosti,46155,Cukr krystalový,24.155833333333334,kg
2013,Informační a komunikační činnosti,46155,Rostlinný roztíratelný tuk,93.30250000000001,kg
2013,Informační a komunikační činnosti,46155,Rýže loupaná dlouhozrnná,34.72833333333333,kg
2013,Informační a komunikační činnosti,46155,Pšeničná mouka hladká,13.338333333333333,kg
2013,Informační a komunikační činnosti,46155,Banány žluté,31.78916666666667,kg
2013,Informační a komunikační činnosti,46155,Papriky,61.859166666666674,kg
2013,"Ubytování, stravování a pohostinství",13735,Těstoviny vaječné,41.00333333333333,kg
2013,"Ubytování, stravování a pohostinství",13735,Pečivo pšeničné bílé,41.98,kg
2013,"Ubytování, stravování a pohostinství",13735,"Pivo výčepní, světlé, lahvové",10.549166666666666,l
2013,"Ubytování, stravování a pohostinství",13735,Pomeranče,31.36916666666667,kg
2013,"Ubytování, stravování a pohostinství",13735,Jablka konzumní,34.302499999999995,kg
2013,"Ubytování, stravování a pohostinství",13735,Vepřová pečeně s kostí,115.87416666666667,kg
2013,"Ubytování, stravování a pohostinství",13735,Kapr živý,88.09,kg
